Sensor 0052 - site1
Site 1
date [EST]	lu 412 [uW/cm^2/nm/sr]	lu 442 [uW/cm^2/nm/sr]	lu 490 [uW/cm^2/nm/sr]	lu 510 [uW/cm^2/nm/sr]	lu 555 [uW/cm^2/nm/sr]	lu 664 [uW/cm^2/nm/sr]	lu 669 [uW/cm^2/nm/sr]
2016-09-16 08:00:00	-0.003219	-0.00349	-0.002643	-0.002063	-0.000070	-0.005308	-0.005555
2016-09-16 09:00:00	-0.003137	-0.003615	-0.002596	-0.002046	-0.000516	-0.005936	-0.006096
2016-09-16 10:00:00	-0.003347	-0.00376	-0.002533	-0.002151	0.000705	-0.006414	-0.006230
2016-09-16 11:00:00	-0.003312	-0.003873	-0.002133	-0.001100	0.002883	-0.004896	-0.004961
2016-09-16 12:00:00	-0.003351	-0.003366	-0.001740	-0.000709	0.004169	-0.004052	-0.004427
2016-09-16 13:00:00	-0.003235	-0.003198	-0.001822	-0.000432	0.004961	-0.003133	-0.003228
2016-09-16 14:00:00	-0.003379	-0.004076	-0.002731	-0.002197	-0.000087	-0.005246	-0.005452
2016-09-16 15:00:00	-0.003167	-0.003536	-0.002757	-0.002513	-0.000608	-0.004974	-0.005370
2016-09-16 16:00:00	-0.003472	-0.004272	-0.003483	-0.003244	-0.00257	-0.006335	-0.006411
2016-09-16 17:00:00	-0.00342	-0.003818	-0.003260	-0.003621	-0.004601	-0.007053	-0.007062
2016-09-16 18:00:00	-0.003228	-0.003441	-0.003586	-0.003827	-0.004918	-0.0072130	-0.007139
2016-09-16 19:00:00	-0.003124	-0.003811	-0.003449	-0.003650	-0.004680	-0.006805	-0.006986
2016-09-16 20:00:00	-0.003290	-0.004075	-0.003428	-0.003809	-0.005031	-0.007037	-0.007354
2016-09-16 21:00:00	-0.003334	-0.003870	-0.003294	-0.003592	-0.004822	-0.006868	-0.006421
2016-09-16 22:00:00	-0.003353	-0.003669	-0.003534	-0.003573	-0.004773	-0.006990	-0.006778
2016-09-16 23:00:00	-0.003272	-0.003991	-0.003564	-0.003675	-0.005053	-0.006962	-0.007507
2016-09-17 00:00:00	-0.002920	-0.003272	-0.00306	-0.003105	-0.004371	-0.006205	-0.006333
2016-09-17 01:00:00	-0.003181	-0.003528	-0.003325	-0.003597	-0.004843	-0.006827	-0.006718
2016-09-17 02:00:00	-0.002896	-0.003245	-0.003199	-0.003328	-0.004339	-0.006392	-0.006278
2016-09-17 03:00:00	-0.002945	-0.003836	-0.003373	-0.003493	-0.004878	-0.006884	-0.006906
2016-09-17 04:00:00	-0.003064	-0.003537	-0.003261	-0.003482	-0.004876	-0.006866	-0.006471
2016-09-17 05:00:00	-0.003480	-0.004076	-0.003685	-0.003765	-0.005269	-0.007173	-0.007269
2016-09-17 06:00:00	-0.003577	-0.004006	-0.003877	-0.004010	-0.005425	-0.007580	-0.007555
2016-09-17 07:00:00	-0.003588	-0.003809	-0.003831	-0.003823	-0.004770	-0.007501	-0.007745
2016-09-17 08:00:00	-0.003261	-0.004078	-0.003838	-0.003848	-0.004779	-0.007562	-0.007239
2016-09-17 09:00:00	-0.003542	-0.004189	-0.003439	-0.003579	-0.004121	-0.007509	-0.007157
2016-09-17 10:00:00	-0.003377	-0.004153	-0.003673	-0.003560	-0.0039220	-0.007361	-0.007436
2016-09-17 11:00:00	-0.003715	-0.003931	-0.003565	-0.003496	-0.0039940	-0.007398	-0.007202
2016-09-17 12:00:00	-0.003290	-0.003865	-0.002856	-0.002516	-0.001371	-0.005778	-0.005675
2016-09-17 13:00:00	-0.003279	-0.003636	-0.002679	-0.002278	-0.000787	-0.005593	-0.005770
2016-09-17 14:00:00	-0.003278	-0.003948	-0.003267	-0.002887	-0.002804	-0.006508	-0.006756
2016-09-17 15:00:00	-0.003256	-0.003791	-0.003139	-0.003040	-0.003039	-0.006206	-0.006294
2016-09-17 16:00:00	-0.003175	-0.003789	-0.003521	-0.003296	-0.003967	-0.006886	-0.006666
2016-09-17 17:00:00	-0.003212	-0.003936	-0.003364	-0.003932	-0.005034	-0.007175	-0.006769
2016-09-17 18:00:00	-0.003384	-0.003997	-0.003435	-0.003779	-0.005018	-0.007220	-0.007100
2016-09-17 19:00:00	-0.003268	-0.003887	-0.003724	-0.003780	-0.005236	-0.007303	-0.00726
2016-09-17 20:00:00	-0.002834	-0.00347	-0.003070	-0.003233	-0.004479	-0.006286	-0.006084
2016-09-17 21:00:00	-0.003238	-0.003343	-0.003432	-0.003533	-0.004782	-0.006442	-0.006890
2016-09-17 22:00:00	-0.002795	-0.003457	-0.003221	-0.003282	-0.004443	-0.006497	-0.006247
2016-09-17 23:00:00	-0.003245	-0.003798	-0.00356	-0.003780	-0.005048	-0.007602	-0.007407
2016-09-18 00:00:00	-0.002923	-0.003670	-0.003041	-0.003441	-0.004543	-0.006377	-0.006376
2016-09-18 01:00:00	-0.003035	-0.003558	-0.003409	-0.003581	-0.0050530	-0.006783	-0.006804
2016-09-18 02:00:00	-0.003209	-0.003533	-0.003594	-0.0036520	-0.004958	-0.006938	-0.007065
2016-09-18 03:00:00	-0.002883	-0.003869	-0.00344	-0.003540	-0.004978	-0.006691	-0.006940
2016-09-18 04:00:00	-0.003075	-0.003844	-0.003567	-0.003779	-0.005147	-0.006995	-0.007169
2016-09-18 05:00:00	-0.003167	-0.003876	-0.003431	-0.003684	-0.004940	-0.007221	-0.007253
2016-09-18 06:00:00	-0.003406	-0.004234	-0.003698	-0.004058	-0.005215	-0.007779	-0.007556
2016-09-18 07:00:00	-0.003106	-0.003794	-0.003530	-0.003650	-0.005321	-0.006913	-0.007296
2016-09-18 08:00:00	-0.003335	-0.003634	-0.003454	-0.003528	-0.004615	-0.006911	-0.006842
2016-09-18 09:00:00	-0.003236	-0.003706	-0.003384	-0.003594	-0.004747	-0.007379	-0.007126
2016-09-18 10:00:00	-0.003372	-0.004564	-0.003852	-0.004134	-0.005222	-0.007545	-0.007677
2016-09-18 11:00:00	-0.003313	-0.003651	-0.003461	-0.003486	-0.004256	-0.007158	-0.006832
2016-09-18 12:00:00	-0.003468	-0.003900	-0.003426	-0.003552	-0.003804	-0.006731	-0.006582
2016-09-18 13:00:00	-0.003322	-0.003794	-0.003461	-0.003201	-0.003746	-0.007054	-0.006726
2016-09-18 14:00:00	-0.003074	-0.003911	-0.003455	-0.0037470	-0.004799	-0.007223	-0.006919
2016-09-18 15:00:00	-0.003660	-0.003982	-0.003828	-0.003792	-0.004980	-0.007734	-0.00747
2016-09-18 16:00:00	-0.003368	-0.003656	-0.003458	-0.003888	-0.004836	-0.007148	-0.006873
2016-09-18 17:00:00	-0.003344	-0.004433	-0.003803	-0.004135	-0.005681	-0.007708	-0.007820
2016-09-18 18:00:00	-0.003568	-0.003932	-0.003705	-0.004052	-0.005254	-0.007888	-0.007673
2016-09-18 19:00:00	-0.003245	-0.003829	-0.003650	-0.003744	-0.005008	-0.007255	-0.006971
2016-09-18 20:00:00	-0.002893	-0.003612	-0.003171	-0.003670	-0.004796	-0.007004	-0.006920
2016-09-18 21:00:00	-0.003037	-0.003872	-0.003373	-0.003623	-0.005112	-0.007008	-0.006721
2016-09-18 22:00:00	-0.003372	-0.003669	-0.003518	-0.003605	-0.005216	-0.007332	-0.007308
2016-09-18 23:00:00	-0.003201	-0.003459	-0.003472	-0.003613	-0.004945	-0.006756	-0.006595
2016-09-19 00:00:00	-0.003227	-0.003686	-0.003390	-0.003462	-0.004912	-0.006477	-0.006619
2016-09-19 01:00:00	-0.003249	-0.003924	-0.003496	-0.004069	-0.004788	-0.007098	-0.006889
2016-09-19 02:00:00	-0.003095	-0.003725	-0.003261	-0.003386	-0.004847	-0.006765	-0.006713
2016-09-19 03:00:00	-0.003160	-0.003843	-0.003356	-0.003361	-0.004700	-0.006820	-0.006732
2016-09-19 04:00:00	-0.003085	-0.003697	-0.003280	-0.003663	-0.004766	-0.006790	-0.006725
2016-09-19 05:00:00	-0.003303	-0.004095	-0.003781	-0.004166	-0.005657	-0.007843	-0.007419
2016-09-19 06:00:00	-0.003010	-0.003832	-0.003458	-0.003624	-0.005047	-0.007222	-0.007008
2016-09-19 07:00:00	-0.003314	-0.003760	-0.003523	-0.003791	-0.004855	-0.007011	-0.006736
2016-09-19 08:00:00	-0.003390	-0.003700	-0.003436	-0.003656	-0.004282	-0.006736	-0.006797
2016-09-19 09:00:00	-0.003417	-0.003794	-0.003452	-0.003645	-0.004496	-0.007415	-0.007163
2016-09-19 10:00:00	-0.003346	-0.003855	-0.003608	-0.003743	-0.004823	-0.006845	-0.007150
2016-09-19 11:00:00	-0.003163	-0.003805	-0.003503	-0.003880	-0.005008	-0.007126	-0.007072
2016-09-19 12:00:00	-0.003345	-0.003782	-0.003358	-0.003511	-0.004618	-0.006958	-0.007054
2016-09-19 13:00:00	-0.003595	-0.003883	-0.003719	-0.004078	-0.005244	-0.007556	-0.007776
2016-09-19 14:00:00	-0.003102	-0.003733	-0.003507	-0.003556	-0.004924	-0.006950	-0.007109
2016-09-19 15:00:00	-0.003293	-0.003988	-0.003601	-0.003697	-0.004674	-0.007217	-0.00706
2016-09-19 16:00:00	-0.003218	-0.003831	-0.003547	-0.003631	-0.004808	-0.007058	-0.007286
2016-09-19 17:00:00	-0.003295	-0.003717	-0.003605	-0.003841	-0.005068	-0.007258	-0.006920
2016-09-19 18:00:00	-0.003285	-0.003862	-0.003507	-0.003823	-0.004946	-0.007225	-0.007328
2016-09-19 19:00:00	-0.003324	-0.003842	-0.003681	-0.003815	-0.005083	-0.007066	-0.007058
2016-09-19 20:00:00	-0.003065	-0.003528	-0.003559	-0.003509	-0.004925	-0.006715	-0.006703
2016-09-19 21:00:00	-0.003035	-0.003626	-0.003362	-0.003474	-0.004665	-0.006685	-0.006545
2016-09-19 22:00:00	-0.003182	-0.003469	-0.003359	-0.003476	-0.004823	-0.006912	-0.006529
2016-09-19 23:00:00	-0.003173	-0.003850	-0.003444	-0.003901	-0.004820	-0.007396	-0.006777
2016-09-20 00:00:00	-0.003227	-0.003446	-0.003238	-0.003127	-0.004674	-0.006783	-0.007081
2016-09-20 01:00:00	-0.002784	-0.003145	-0.003040	-0.003336	-0.004312	-0.005993	-0.005856
2016-09-20 02:00:00	-0.003116	-0.003786	-0.003589	-0.003653	-0.004910	-0.007334	-0.007176
2016-09-20 03:00:00	-0.003017	-0.003571	-0.003505	-0.003581	-0.004918	-0.007282	-0.007117
2016-09-20 04:00:00	-0.003507	-0.003635	-0.003438	-0.003691	-0.0051660	-0.007137	-0.007001
2016-09-20 05:00:00	-0.003070	-0.003915	-0.003502	-0.003784	-0.004711	-0.007058	-0.007105
2016-09-20 06:00:00	-0.003206	-0.003923	-0.003488	-0.003603	-0.004985	-0.006817	-0.006502
2016-09-20 07:00:00	-0.003338	-0.004240	-0.003620	-0.004021	-0.005172	-0.007482	-0.007462
2016-09-20 08:00:00	-0.00331	-0.003784	-0.003583	-0.003648	-0.004994	-0.007042	-0.007118
2016-09-20 09:00:00	-0.003249	-0.003743	-0.003451	-0.003738	-0.004813	-0.007255	-0.006896
2016-09-20 10:00:00	-0.003409	-0.004042	-0.003593	-0.003855	-0.004612	-0.00750	-0.007343
2016-09-20 11:00:00	-0.003494	-0.004369	-0.003695	-0.003959	-0.005161	-0.007665	-0.007547
2016-09-20 12:00:00	-0.003468	-0.004340	-0.003683	-0.004237	-0.005226	-0.007434	-0.007218
2016-09-20 13:00:00	-0.003550	-0.004079	-0.003919	-0.003917	-0.005235	-0.007758	-0.007518
2016-09-20 14:00:00	-0.003466	-0.003913	-0.003492	-0.003617	-0.0048000	-0.007128	-0.007164
2016-09-20 15:00:00	-0.003421	-0.003905	-0.003422	-0.003733	-0.004897	-0.007128	-0.006961
2016-09-20 16:00:00	-0.003415	-0.003874	-0.003488	-0.003716	-0.004994	-0.007273	-0.006888
2016-09-20 17:00:00	-0.003522	-0.004141	-0.003946	-0.004053	-0.005636	-0.007886	-0.007723
2016-09-20 18:00:00	-0.003402	-0.003735	-0.003475	-0.003813	-0.004901	-0.007027	-0.007071
2016-09-20 19:00:00	-0.003237	-0.004117	-0.003734	-0.003945	-0.005551	-0.007636	-0.007601
2016-09-20 20:00:00	-0.002580	-0.003286	-0.002935	-0.003297	-0.0043760	-0.006230	-0.005780
2016-09-20 21:00:00	-0.003219	-0.003643	-0.00354	-0.003884	-0.005205	-0.007303	-0.007311
2016-09-20 22:00:00	-0.003315	-0.003599	-0.003287	-0.003615	-0.004936	-0.006868	-0.006953
2016-09-20 23:00:00	-0.003287	-0.003838	-0.003374	-0.003809	-0.005095	-0.007289	-0.006879
2016-09-21 00:00:00	-0.002742	-0.003413	-0.003141	-0.003241	-0.004501	-0.006496	-0.006187
2016-09-21 01:00:00	-0.003061	-0.003697	-0.003338	-0.003611	-0.004883	-0.007163	-0.006876
2016-09-21 02:00:00	-0.002952	-0.003415	-0.003013	-0.003494	-0.004426	-0.005748	-0.006031
2016-09-21 03:00:00	-0.003104	-0.003833	-0.003518	-0.003581	-0.004802	-0.006773	-0.006910
2016-09-21 04:00:00	-0.003522	-0.003975	-0.003912	-0.003815	-0.005283	-0.007201	-0.007315
2016-09-21 05:00:00	-0.003286	-0.00387	-0.003493	-0.003874	-0.005019	-0.007456	-0.007186
2016-09-21 06:00:00	-0.003556	-0.004029	-0.003864	-0.003932	-0.005551	-0.007796	-0.007688
2016-09-21 07:00:00	-0.003339	-0.003672	-0.003512	-0.003711	-0.004584	-0.006826	-0.006779
2016-09-21 08:00:00	-0.003286	-0.004064	-0.003343	-0.003424	-0.004045	-0.006823	-0.006510
2016-09-21 09:00:00	-0.003644	-0.004070	-0.003634	-0.003743	-0.004265	-0.007266	-0.007315
2016-09-21 10:00:00	-0.003516	-0.003972	-0.003709	-0.003633	-0.004033	-0.007129	-0.007232
2016-09-21 11:00:00	-0.003554	-0.00409	-0.003680	-0.003610	-0.004369	-0.007355	-0.007233
2016-09-21 12:00:00	-0.003491	-0.004208	-0.003763	-0.003780	-0.004537	-0.007586	-0.007705
2016-09-21 13:00:00	-0.003558	-0.004255	-0.003875	-0.003807	-0.004979	-0.007337	-0.007592
2016-09-21 14:00:00	-0.003579	-0.004134	-0.003662	-0.003726	-0.004472	-0.007148	-0.007422
2016-09-21 15:00:00	-0.003256	-0.00374	-0.003364	-0.003601	-0.004373	-0.006887	-0.006429
2016-09-21 16:00:00	-0.003166	-0.003830	-0.003468	-0.003623	-0.004535	-0.006774	-0.006689
2016-09-21 17:00:00	-0.003148	-0.003686	-0.003459	-0.003709	-0.005052	-0.007107	-0.006948
2016-09-21 18:00:00	-0.003180	-0.003728	-0.003560	-0.003645	-0.005026	-0.007008	-0.006807
2016-09-21 19:00:00	-0.003145	-0.003967	-0.003717	-0.003855	-0.005260	-0.007621	-0.007765
2016-09-21 20:00:00	-0.003348	-0.003771	-0.003660	-0.003791	-0.005072	-0.006983	-0.007106
2016-09-21 21:00:00	-0.003217	-0.003758	-0.003538	-0.003711	-0.005271	-0.0073720	-0.007045
2016-09-21 22:00:00	-0.003213	-0.003884	-0.003583	-0.003614	-0.005224	-0.007238	-0.007296
2016-09-21 23:00:00	-0.003247	-0.004101	-0.003597	-0.003835	-0.005200	-0.007427	-0.007298
2016-09-22 00:00:00	-0.002914	-0.003337	-0.003083	-0.003307	-0.004471	-0.006445	-0.005883
2016-09-22 01:00:00	-0.003233	-0.003960	-0.003522	-0.003697	-0.005091	-0.007037	-0.007113
2016-09-22 02:00:00	-0.002861	-0.003713	-0.003310	-0.003092	-0.004535	-0.006001	-0.006286
2016-09-22 03:00:00	-0.003552	-0.003975	-0.003588	-0.003708	-0.005239	-0.007275	-0.007238
2016-09-22 04:00:00	-0.003062	-0.003786	-0.003298	-0.003584	-0.005049	-0.006866	-0.006640
2016-09-22 05:00:00	-0.003000	-0.003958	-0.003661	-0.0035760	-0.005249	-0.007139	-0.007286
2016-09-22 06:00:00	-0.003705	-0.004348	-0.003818	-0.004083	-0.005282	-0.007985	-0.007706
2016-09-22 07:00:00	-0.003207	-0.004384	-0.003787	-0.004004	-0.005166	-0.007939	-0.007375
2016-09-22 08:00:00	-0.003292	-0.003981	-0.003297	-0.003660	-0.004634	-0.007053	-0.006887
2016-09-22 09:00:00	-0.003588	-0.004152	-0.003536	-0.003860	-0.004497	-0.007549	-0.007470
2016-09-22 10:00:00	-0.003292	-0.004496	-0.003729	-0.003818	-0.004510	-0.007358	-0.007255
2016-09-22 11:00:00	-0.003284	-0.003695	-0.003521	-0.003577	-0.004167	-0.006797	-0.006501
2016-09-22 12:00:00	-0.003408	-0.003977	-0.003707	-0.003960	-0.004681	-0.007516	-0.007421
2016-09-22 13:00:00	-0.003601	-0.003845	-0.003575	-0.003962	-0.004657	-0.007699	-0.007275
2016-09-22 14:00:00	-0.003235	-0.003932	-0.003410	-0.003566	-0.004463	-0.007066	-0.006845
2016-09-22 15:00:00	-0.003416	-0.003626	-0.003335	-0.003642	-0.004555	-0.006906	-0.006919
2016-09-22 16:00:00	-0.003489	-0.004098	-0.003674	-0.003899	-0.00526	-0.007318	-0.007423
2016-09-22 17:00:00	-0.003362	-0.003885	-0.003565	-0.003624	-0.005230	-0.0070550	-0.006813
2016-09-22 18:00:00	-0.003412	-0.003749	-0.003573	-0.003665	-0.005041	-0.007140	-0.007267
2016-09-22 19:00:00	-0.003520	-0.004032	-0.003477	-0.003932	-0.005031	-0.007323	-0.006907
2016-09-22 20:00:00	-0.003302	-0.003979	-0.003423	-0.003837	-0.005051	-0.007292	-0.007105
2016-09-22 21:00:00	-0.002899	-0.003379	-0.003305	-0.003404	-0.004734	-0.006368	-0.006503
2016-09-22 22:00:00	-0.003459	-0.003917	-0.003869	-0.003719	-0.005720	-0.007480	-0.007712
2016-09-22 23:00:00	-0.003364	-0.003918	-0.003694	-0.003941	-0.005271	-0.007885	-0.007692
2016-09-23 00:00:00	-0.003150	-0.003665	-0.003478	-0.003820	-0.004823	-0.007301	-0.007165
2016-09-23 01:00:00	-0.003038	-0.003495	-0.003327	-0.003510	-0.004753	-0.006791	-0.006647
2016-09-23 02:00:00	-0.003206	-0.003643	-0.003469	-0.003510	-0.004906	-0.006787	-0.006820
2016-09-23 03:00:00	-0.003460	-0.003822	-0.003805	-0.003858	-0.005412	-0.007181	-0.007383
2016-09-23 04:00:00	-0.003416	-0.004056	-0.003533	-0.003659	-0.005153	-0.007336	-0.007287
2016-09-23 05:00:00	-0.003088	-0.003797	-0.003733	-0.003867	-0.005179	-0.007187	-0.007197
2016-09-23 06:00:00	-0.003205	-0.003811	-0.003584	-0.003635	-0.005045	-0.006933	-0.006880
2016-09-23 07:00:00	-0.003641	-0.004092	-0.003835	-0.004097	-0.005518	-0.007987	-0.007597
2016-09-23 08:00:00	-0.003376	-0.003646	-0.003510	-0.003677	-0.005083	-0.007255	-0.007004
2016-09-23 09:00:00	-0.003220	-0.003749	-0.003615	-0.003622	-0.005191	-0.007020	-0.006987
2016-09-23 10:00:00	-0.002971	-0.003983	-0.003551	-0.003845	-0.005066	-0.006951	-0.007002
2016-09-23 11:00:00	-0.003275	-0.003697	-0.003567	-0.003807	-0.004974	-0.007260	-0.007066
2016-09-23 12:00:00	-0.003125	-0.003696	-0.00340	-0.003680	-0.004977	-0.007032	-0.006934
2016-09-23 13:00:00	-0.003449	-0.004221	-0.003888	-0.003885	-0.005328	-0.007349	-0.007575
2016-09-23 14:00:00	-0.003313	-0.004074	-0.003549	-0.003804	-0.005172	-0.007100	-0.007028
2016-09-23 15:00:00	-0.003164	-0.003861	-0.003468	-0.003957	-0.004960	-0.007255	-0.007045
2016-09-23 16:00:00	-0.003304	-0.003836	-0.003655	-0.003603	-0.005281	-0.007483	-0.007215
2016-09-23 17:00:00	-0.003588	-0.004186	-0.003868	-0.004089	-0.005609	-0.007987	-0.007869
2016-09-23 18:00:00	-0.003414	-0.004252	-0.003918	-0.0039040	-0.005469	-0.007768	-0.007624
2016-09-23 19:00:00	-0.003365	-0.004142	-0.003968	-0.003952	-0.005187	-0.007881	-0.007617
2016-09-23 20:00:00	-0.003089	-0.00388	-0.003535	-0.003701	-0.005025	-0.007451	-0.007108
2016-09-23 21:00:00	-0.003550	-0.004256	-0.003701	-0.004005	-0.005637	-0.007590	-0.007524
2016-09-23 22:00:00	-0.003043	-0.003675	-0.003190	-0.003666	-0.004726	-0.007013	-0.006750
2016-09-23 23:00:00	-0.003133	-0.004316	-0.003698	-0.003901	-0.005445	-0.007551	-0.007629
2016-09-24 00:00:00	-0.003198	-0.003978	-0.003581	-0.003601	-0.005337	-0.007155	-0.007431
2016-09-24 01:00:00	-0.003280	-0.003955	-0.003630	-0.003680	-0.005068	-0.007309	-0.007269
2016-09-24 02:00:00	-0.003291	-0.003925	-0.003483	-0.003701	-0.005052	-0.007321	-0.007233
2016-09-24 03:00:00	-0.003365	-0.003973	-0.003808	-0.003918	-0.004997	-0.007572	-0.007404
2016-09-24 04:00:00	-0.003416	-0.004348	-0.003736	-0.004013	-0.005244	-0.007301	-0.007085
2016-09-24 05:00:00	-0.003499	-0.004288	-0.003614	-0.004036	-0.005477	-0.007813	-0.007514
2016-09-24 06:00:00	-0.003321	-0.003934	-0.003498	-0.003794	-0.005109	-0.007139	-0.006944
2016-09-24 07:00:00	-0.003522	-0.004113	-0.003763	-0.004105	-0.005265	-0.007834	-0.007630
2016-09-24 08:00:00	-0.003430	-0.004028	-0.003919	-0.003997	-0.005313	-0.007710	-0.007583
2016-09-24 09:00:00	-0.003184	-0.003795	-0.003678	-0.003644	-0.004854	-0.006943	-0.006896
2016-09-24 10:00:00	-0.003413	-0.004130	-0.003817	-0.004037	-0.005224	-0.007412	-0.007414
2016-09-24 11:00:00	-0.003536	-0.004245	-0.003742	-0.004134	-0.005168	-0.007677	-0.007138
2016-09-24 12:00:00	-0.003657	-0.004029	-0.003538	-0.0040020	-0.005256	-0.007659	-0.007448
2016-09-24 13:00:00	-0.003300	-0.003514	-0.003635	-0.003808	-0.004903	-0.007154	-0.006908
2016-09-24 14:00:00	-0.003235	-0.003723	-0.003670	-0.003805	-0.005164	-0.006969	-0.006932
2016-09-24 15:00:00	-0.003458	-0.003919	-0.003634	-0.003798	-0.0050500	-0.007215	-0.007125
2016-09-24 16:00:00	-0.003221	-0.003920	-0.003632	-0.003600	-0.0049690	-0.007143	-0.007257
2016-09-24 17:00:00	-0.003403	-0.004443	-0.003821	-0.0041440	-0.0055080	-0.007879	-0.007665
2016-09-24 18:00:00	-0.003590	-0.004084	-0.003596	-0.003957	-0.005202	-0.007638	-0.007571
2016-09-24 19:00:00	-0.003224	-0.003798	-0.003381	-0.003708	-0.004629	-0.006577	-0.006316
2016-09-24 20:00:00	-0.003296	-0.004244	-0.003918	-0.003687	-0.0054550	-0.007882	-0.007791
2016-09-24 21:00:00	-0.003063	-0.004000	-0.003744	-0.003824	-0.005244	-0.007156	-0.007346
2016-09-24 22:00:00	-0.003272	-0.004028	-0.003575	-0.003815	-0.005007	-0.007323	-0.006981
2016-09-24 23:00:00	-0.003062	-0.003567	-0.003338	-0.003763	-0.004925	-0.007375	-0.006487
2016-09-25 00:00:00	-0.003437	-0.004099	-0.0038810	-0.003959	-0.00512	-0.007975	-0.007543
2016-09-25 01:00:00	-0.003579	-0.004178	-0.003690	-0.004076	-0.005396	-0.007842	-0.007674
2016-09-25 02:00:00	-0.003035	-0.004410	-0.003743	-0.003975	-0.005236	-0.007396	-0.007208
2016-09-25 03:00:00	-0.003689	-0.003719	-0.003828	-0.003710	-0.005170	-0.00792	-0.007464
2016-09-25 04:00:00	-0.003344	-0.004175	-0.0036410	-0.004203	-0.005732	-0.007862	-0.007865
2016-09-25 05:00:00	-0.003268	-0.003546	-0.003739	-0.003770	-0.005178	-0.007257	-0.006960
2016-09-25 06:00:00	-0.003198	-0.003891	-0.0037180	-0.003878	-0.005168	-0.007090	-0.007287
2016-09-25 07:00:00	-0.003749	-0.004066	-0.003801	-0.003985	-0.005474	-0.007915	-0.007772
2016-09-25 08:00:00	-0.003516	-0.004241	-0.003781	-0.004169	-0.005558	-0.008051	-0.008002
2016-09-25 09:00:00	-0.003722	-0.004041	-0.0038770	-0.003989	-0.005264	-0.007819	-0.007482
2016-09-25 10:00:00	-0.003128	-0.003807	-0.003501	-0.003713	-0.004793	-0.007414	-0.006709
2016-09-25 11:00:00	-0.003595	-0.004074	-0.003825	-0.004030	-0.005386	-0.007480	-0.007267
2016-09-25 12:00:00	-0.003467	-0.004246	-0.003853	-0.003875	-0.005072	-0.007853	-0.007459
2016-09-25 13:00:00	-0.003659	-0.004169	-0.003828	-0.003859	-0.005186	-0.007514	-0.007604
2016-09-25 14:00:00	-0.003357	-0.003702	-0.003697	-0.003569	-0.005037	-0.007171	-0.007153
2016-09-25 15:00:00	-0.003287	-0.003859	-0.003630	-0.003825	-0.005136	-0.007232	-0.006950
2016-09-25 16:00:00	-0.003717	-0.004335	-0.003771	-0.004172	-0.005617	-0.007739	-0.007470
2016-09-25 17:00:00	-0.003711	-0.003913	-0.003782	-0.004105	-0.005386	-0.007814	-0.007500
2016-09-25 18:00:00	-0.003566	-0.004313	-0.003971	-0.004219	-0.005719	-0.008009	-0.008014
2016-09-25 19:00:00	-0.003336	-0.003803	-0.003464	-0.003871	-0.004709	-0.007395	-0.007107
2016-09-25 20:00:00	-0.003199	-0.003536	-0.003476	-0.003529	-0.004781	-0.006846	-0.006449
2016-09-25 21:00:00	-0.003587	-0.004345	-0.003854	-0.003853	-0.005318	-0.007690	-0.007502
2016-09-25 22:00:00	-0.003084	-0.003964	-0.003592	-0.003862	-0.005344	-0.007440	-0.007279
2016-09-25 23:00:00	-0.003648	-0.003717	-0.003770	-0.003918	-0.005340	-0.007504	-0.007416
2016-09-26 00:00:00	-0.003289	-0.004395	-0.003595	-0.004112	-0.005634	-0.007424	-0.007433
2016-09-26 01:00:00	-0.003657	-0.003741	-0.003365	-0.003772	-0.005105	-0.007276	-0.007181
2016-09-26 02:00:00	-0.003348	-0.004252	-0.003800	-0.003821	-0.005162	-0.007437	-0.006991
2016-09-26 03:00:00	-0.003384	-0.003771	-0.003910	-0.003883	-0.005617	-0.007528	-0.007646
2016-09-26 04:00:00	-0.003163	-0.004232	-0.003483	-0.003841	-0.004946	-0.006977	-0.006895
2016-09-26 05:00:00	-0.003199	-0.003898	-0.003586	-0.003808	-0.005165	-0.007601	-0.007164
2016-09-26 06:00:00	-0.003398	-0.003958	-0.003776	-0.004236	-0.005643	-0.007988	-0.008069
2016-09-26 07:00:00	-0.003608	-0.004250	-0.003762	-0.004049	-0.005580	-0.007935	-0.007926
2016-09-26 08:00:00	-0.003291	-0.003925	-0.003679	-0.003669	-0.004888	-0.007330	-0.007148
2016-09-26 09:00:00	-0.003215	-0.003785	-0.003550	-0.003663	-0.004967	-0.006899	-0.007092
2016-09-26 10:00:00	-0.003296	-0.003927	-0.003460	-0.003774	-0.004890	-0.006858	-0.007246
2016-09-26 11:00:00	-0.00332	-0.003793	-0.003490	-0.003910	-0.004670	-0.007041	-0.00679
2016-09-26 12:00:00	-0.003459	-0.004232	-0.003980	-0.003996	-0.005346	-0.007660	-0.007397
2016-09-26 13:00:00	-0.003846	-0.003931	-0.003759	-0.003980	-0.005343	-0.007422	-0.007859
2016-09-26 14:00:00	-0.003198	-0.003863	-0.003607	-0.003760	-0.004872	-0.007129	-0.006970
2016-09-26 15:00:00	-0.003567	-0.004155	-0.003832	-0.003897	-0.005715	-0.007594	-0.007779
2016-09-26 16:00:00	-0.003272	-0.003885	-0.003522	-0.003799	-0.004955	-0.007264	-0.007032
