Sensor 0052 - site1
Site 1
date [EST]	es 412 [uW/cm^2/nm]	es 442 [uW/cm^2/nm]	es 490 [uW/cm^2/nm]	es 510 [uW/cm^2/nm]	es 555 [uW/cm^2/nm]	es 664 [uW/cm^2/nm]	es 669 [uW/cm^2/nm]
2016-07-23 17:00:00	19.339711	23.046287	24.956044	25.139886	22.33255	19.31171	19.218149
2016-07-23 18:00:00	6.062949	7.0182	7.378756	7.199062	6.134295	5.283805	5.367961
2016-07-23 19:00:00	1.215721	1.500353	1.689382	1.611606	1.279391	1.539072	1.588434
2016-07-23 20:00:00	0.001016	-0.005232	0.006023	-0.001102	0.002557	-0.002004	0.003258
2016-07-23 21:00:00	6.18E-4	-0.005225	0.005262	-0.001253	0.002373	-0.002155	0.001657
2016-07-23 22:00:00	0.001022	-0.005272	0.005531	-0.001537	0.002315	-0.003284	0.001943
2016-07-23 23:00:00	0.001181	-0.00605	0.00567	-0.00194	0.002483	-0.002876	0.001763
2016-07-24 00:00:00	0.001185	-0.005972	0.005754	-0.002102	0.002452	-0.002098	0.001802
2016-07-24 01:00:00	0.001626	-0.006822	0.006017	-0.002553	0.001366	-0.001849	7.63E-4
2016-07-24 02:00:00	4.61E-4	-0.006243	0.005994	-0.003051	0.002379	-0.002209	0.001136
2016-07-24 03:00:00	0.002215	-0.006654	0.005386	-0.002322	0.002621	-0.002806	0.001885
2016-07-24 04:00:00	0.108751	0.125172	0.139907	0.111477	0.068975	0.070847	0.082103
2016-07-24 05:00:00	6.768394	8.362781	9.299184	8.704001	6.636401	5.471038	7.561213
2016-07-24 06:00:00	22.125223	28.053901	32.512422	32.685198	29.497806	26.300079	27.543774
2016-07-24 07:00:00	46.245578	58.560782	68.098651	70.260102	65.27197	59.260899	59.661126
2016-07-24 08:00:00	68.661923	85.999866	98.643592	101.46765	94.340061	83.476752	83.688335
2016-07-24 09:00:00	86.982863	108.072266	122.462065	125.922943	117.323875	102.436056	102.596702
2016-07-24 10:00:00	99.894018	123.283248	138.604361	142.428937	132.907887	115.526568	115.382165
2016-07-24 11:00:00	105.422355	129.76695	145.30601	149.193741	139.503162	121.114523	120.642612
2016-07-24 12:00:00	107.482085	132.024726	148.070512	151.904883	142.393835	123.410749	122.878788
2016-07-24 13:00:00	100.418318	123.610117	139.316809	143.032376	133.854338	115.478846	115.717026
2016-07-24 14:00:00	87.090526	107.06454	122.09008	125.881568	116.926349	100.254208	101.14751
2016-07-24 15:00:00	46.227853	55.719486	62.241971	63.535297	58.165614	48.896887	49.385853
2016-07-24 16:00:00	53.166235	66.743766	77.599449	79.925606	74.396857	65.183889	65.745991
2016-07-24 17:00:00	24.340004	29.956967	33.944223	34.662957	31.707723	27.758168	27.925047
2016-07-24 18:00:00	15.13238	19.654934	26.514135	28.239795	27.426538	28.177128	27.379451
2016-07-24 19:00:00	1.281824	1.550369	1.659302	1.550633	1.155689	1.160109	1.19434
2016-07-24 20:00:00	0.001294	-0.011876	1.708753	1.715435	1.823469	-1.681469	1.708906
2016-07-24 21:00:00	0.001154	-0.006882	0.00556	-0.002449	0.003067	-0.001574	0.001456
2016-07-24 22:00:00	0.001019	-0.007346	0.005818	-0.002667	0.002257	-0.002166	0.001055
2016-07-24 23:00:00	0.001388	-0.008221	0.005988	-0.003166	9.97E-4	-5.28E-4	-9.06E-4
2016-07-25 00:00:00	0.001987	-0.008483	0.005584	-0.002889	0.001182	-8.4E-5	-8.43E-4
2016-07-25 01:00:00	0.002075	-0.008063	0.005888	-0.003494	9.68E-4	-4.68E-4	-0.002064
2016-07-25 02:00:00	0.001667	-0.008874	0.006156	-0.003814	4.68E-4	-8.44E-4	-0.001036
2016-07-25 03:00:00	0.002266	-0.009328	0.006258	-0.00391	0.001101	-1.14E-4	-0.001029
2016-07-25 04:00:00	-1.691515	-1.683728	1.930973	1.907609	-1.806641	-1.576412	1.845405
2016-07-25 05:00:00	7.056598	9.444554	11.775813	11.668841	9.276889	8.571934	9.57728
2016-07-25 06:00:00	28.643017	38.27621	46.706734	47.8119	43.940019	40.247053	41.963002
2016-07-25 07:00:00	29.606733	35.647329	39.533439	39.889288	36.509895	30.860428	31.363684
2016-07-25 08:00:00	62.985444	78.671454	90.202359	92.150369	86.454266	75.16656	76.156692
2016-07-25 09:00:00	84.109313	104.218483	119.055079	121.986372	114.559834	98.815622	99.861387
2016-07-25 10:00:00	66.068285	79.695001	88.004892	89.867143	83.259322	70.169234	71.847634
2016-07-25 11:00:00	96.70394	118.793233	133.062008	136.894607	128.392053	111.134387	110.968307
2016-07-25 12:00:00	99.411707	122.005146	136.860743	140.66276	132.004995	113.836118	113.736942
2016-07-25 13:00:00	98.626304	121.706516	137.532791	141.40455	133.005245	114.571499	115.014398
2016-07-25 14:00:00	84.383229	104.758522	119.442598	123.027705	115.749048	100.189085	101.096605
2016-07-25 15:00:00	44.423472	54.386132	61.43633	62.898268	58.615594	50.093986	50.776498
2016-07-25 16:00:00	41.860117	52.001534	59.549971	60.989969	56.664152	48.928867	49.932615
2016-07-25 17:00:00	18.703727	22.806205	25.733452	26.144926	24.049865	20.918506	21.11165
2016-07-25 18:00:00	7.260934	8.866738	10.013611	10.044823	9.02971	8.166043	8.286631
2016-07-25 19:00:00	0.620349	0.694053	0.658098	0.577175	0.379623	0.279482	0.296539
2016-07-25 20:00:00	3.11E-4	-0.004083	0.005499	-9.15E-4	0.002431	-0.004014	0.005454
2016-07-25 21:00:00	1.64E-4	-0.006102	0.004903	-0.001784	0.002584	-0.002573	0.003058
2016-07-25 22:00:00	6.11E-4	-0.005421	0.005683	-0.001473	0.003279	-0.003415	0.003263
2016-07-25 23:00:00	-3.9E-5	-0.004858	0.005136	-0.001588	0.002144	-0.003965	0.002727
2016-07-26 00:00:00	6.63E-4	-0.00555	0.005099	-0.002372	0.001059	-0.003508	0.002472
2016-07-26 01:00:00	6.55E-4	-0.004765	0.005086	-7.58E-4	0.001883	-0.003588	0.002933
2016-07-26 02:00:00	0.001231	-0.005872	0.005342	-0.001509	0.001772	-0.003485	0.002776
2016-07-26 03:00:00	0.001059	-0.005524	0.005121	-0.002323	0.001507	-0.003219	0.002624
2016-07-26 04:00:00	0.057551	0.061033	0.074147	0.055471	0.037884	0.0324	0.039488
2016-07-26 05:00:00	4.507818	5.368496	5.83318	5.465365	4.475596	3.844588	3.998501
2016-07-26 06:00:00	16.106226	19.736836	22.769307	22.267494	20.164622	18.155098	18.751481
2016-07-26 07:00:00	37.762428	47.376274	56.52155	56.122249	51.80793	46.674117	47.443718
2016-07-26 08:00:00	64.935824	80.6671	92.374183	94.547167	87.785959	76.366218	77.983653
2016-07-26 09:00:00	85.617698	106.203539	120.79173	124.658099	115.906829	100.761931	101.09594
2016-07-26 10:00:00	95.936753	118.529447	134.097016	137.207417	128.720191	110.719835	111.447251
2016-07-26 11:00:00	105.75468	129.869763	145.894	150.211756	140.623862	121.232484	121.862132
2016-07-26 12:00:00	66.53744	79.7862	86.935019	88.138348	81.272964	67.858479	67.827624
2016-07-26 13:00:00	102.84678	127.830078	145.77464	149.903021	141.607455	123.297256	123.674011
2016-07-26 14:00:00	31.726328	37.183553	39.903827	40.09673	36.539935	29.348223	29.576184
2016-07-26 15:00:00	68.094347	84.826962	97.532675	99.813485	93.726261	81.319694	82.5951
2016-07-26 16:00:00	53.48999	67.860418	79.504872	81.680933	76.832663	67.56422	68.882809
2016-07-26 17:00:00	17.645237	20.513927	21.505988	21.212569	18.36167	14.480989	14.680647
2016-07-26 18:00:00	12.953601	16.924647	21.251946	22.172413	21.23093	21.576164	21.157532
2016-07-26 19:00:00	1.188967	1.510645	1.708156	1.625687	1.244198	1.268622	1.330833
2016-07-26 20:00:00	-3.08E-4	-0.001405	0.0063	0.001568	0.004461	-0.005292	0.008313
2016-07-26 21:00:00	-3.93E-4	-0.001169	0.0062	6.51E-4	0.004138	-0.005929	0.007785
2016-07-26 22:00:00	-4.9E-4	-0.002843	0.006382	-2.5E-4	0.002856	-0.004878	0.006465
2016-07-26 23:00:00	1.52E-4	-0.003052	0.005639	-3.0E-6	0.003242	-0.004548	0.004754
2016-07-27 00:00:00	9.9E-5	-0.004335	0.005842	-0.00186	0.003321	-0.002807	0.003365
2016-07-27 01:00:00	8.2E-4	-0.003969	0.005641	-0.001144	0.002455	-0.003214	0.003655
2016-07-27 02:00:00	0.001035	-0.005653	0.005729	-0.001166	0.003041	-0.003171	0.003651
2016-07-27 03:00:00	0.001049	-0.00611	0.005771	-0.001816	0.002095	-0.002025	0.001432
2016-07-27 04:00:00	0.071726	0.081057	0.100923	0.084043	0.065253	0.099402	0.106778
2016-07-27 05:00:00	6.99941	10.666504	11.170777	11.392722	11.315368	12.39564	15.158637
2016-07-27 06:00:00	23.886997	30.969152	36.542947	37.437281	35.002753	33.452879	33.958521
2016-07-27 07:00:00	42.872817	54.296243	62.996233	64.469536	60.026062	52.82492	54.137184
2016-07-27 08:00:00	65.730291	82.772383	95.588419	97.731363	91.571068	79.794024	80.995385
2016-07-27 09:00:00	81.76475	102.369186	116.250602	119.122379	111.723338	96.562502	97.687473
2016-07-27 10:00:00	98.013744	122.900323	137.679383	141.865464	132.790814	115.273566	115.885126
2016-07-27 11:00:00	105.96184	130.088565	146.180872	150.224573	140.713235	120.947098	121.494461
2016-07-27 12:00:00	104.911645	128.983633	145.030222	148.876104	139.624414	120.105153	120.483156
2016-07-27 13:00:00	97.932776	120.254593	135.981082	139.642034	130.536188	112.03027	112.74213
2016-07-27 14:00:00	85.339566	105.458724	120.186098	123.300227	115.112825	98.887024	99.838491
2016-07-27 15:00:00	66.482397	82.701856	94.492707	96.642675	90.349517	77.821487	78.955846
2016-07-27 16:00:00	48.552762	60.943222	70.360812	72.058089	67.152579	58.47533	59.735674
2016-07-27 17:00:00	30.182282	38.401291	45.906262	46.836727	44.019894	39.732161	40.429557
2016-07-27 18:00:00	11.394653	14.644451	18.051594	18.596436	17.60877	17.619563	17.286581
2016-07-27 19:00:00	1.01331	1.222192	1.30117	1.199905	0.900512	0.993845	1.039972
2016-07-27 20:00:00	6.53E-4	-0.0043	0.005535	-0.001372	0.001935	-0.002929	0.004404
2016-07-27 21:00:00	-2.95E-4	-0.004197	0.005356	-9.3E-4	0.002097	-0.003826	0.004525
2016-07-27 22:00:00	0.001459	-0.006175	0.005736	-0.002068	0.002159	-0.002144	0.003781
2016-07-27 23:00:00	0.001644	-0.005165	0.005806	-0.00154	0.001296	-0.002243	0.003203
2016-07-28 00:00:00	8.23E-4	-0.006154	0.005473	-0.001035	0.001901	-0.001952	0.002219
2016-07-28 01:00:00	8.21E-4	-0.006598	0.005905	-0.00212	0.001015	-0.001605	0.002281
2016-07-28 02:00:00	2.77E-4	-0.006772	0.005851	-0.001884	8.4E-4	-0.00236	0.001006
2016-07-28 03:00:00	9.23E-4	-0.00747	0.006023	-0.003812	7.79E-4	-0.001838	9.14E-4
2016-07-28 04:00:00	0.052054	0.052061	0.061845	0.04437	0.027829	0.027879	0.030536
2016-07-28 05:00:00	5.227324	6.442428	7.232926	7.053728	6.214474	6.079475	6.169684
2016-07-28 06:00:00	20.972397	26.865511	32.267479	33.106133	32.065693	30.806616	30.727861
2016-07-28 07:00:00	45.381625	57.618716	68.373339	69.739928	66.279937	59.369979	60.251253
2016-07-28 08:00:00	58.923614	73.585825	84.672376	86.214718	81.167411	70.577058	71.742804
2016-07-28 09:00:00	78.644709	97.795361	111.637133	114.208915	107.528991	93.111714	94.166621
2016-07-28 10:00:00	97.259225	120.783816	137.375008	141.073471	132.665207	114.69469	115.534233
2016-07-28 11:00:00	105.322448	130.559275	147.558395	151.867372	142.861632	123.523605	124.209243
2016-07-28 12:00:00	86.905481	106.727676	120.055167	123.11487	115.77706	99.385647	99.915296
2016-07-28 13:00:00	81.624772	100.529658	113.618552	116.363593	109.491237	94.022676	94.681026
2016-07-28 14:00:00	59.291703	72.737723	81.792611	83.436563	78.375603	67.185672	67.80082
2016-07-28 15:00:00	45.707809	56.250765	63.523981	64.733796	60.692814	52.206475	52.815991
2016-07-28 16:00:00	44.657179	56.506345	65.686269	67.236175	63.427198	55.958146	57.105869
2016-07-28 17:00:00	25.528268	32.341489	40.289779	41.346435	38.245462	37.171107	37.583244
2016-07-28 18:00:00	6.840443	8.193829	8.911111	8.7777	7.662858	6.710828	6.851338
2016-07-28 19:00:00	0.723603	0.830668	0.792196	0.688221	0.436302	0.321815	0.340286
2016-07-28 20:00:00	-2.44E-4	-0.0037	0.005329	-3.44E-4	0.002686	-0.004311	0.005952
2016-07-28 21:00:00	-2.68E-4	-0.004886	0.00528	-0.001072	0.002831	-0.003261	0.005126
2016-07-28 22:00:00	1.528171	1.779451	1.705566	1.715897	1.822105	-1.682714	1.711487
2016-07-28 23:00:00	6.91E-4	-0.005031	0.00587	-6.52E-4	0.002573	-0.003621	0.004057
2016-07-29 00:00:00	0.001294	-0.005443	0.005828	-0.001453	0.001825	-0.002734	0.002422
2016-07-29 01:00:00	1.32E-4	-0.00493	0.005251	-0.001697	0.002386	-0.002326	0.004168
2016-07-29 02:00:00	0.001387	-0.00565	0.00465	-0.001414	0.001828	-0.003055	0.003358
2016-07-29 03:00:00	3.3E-4	-0.005631	0.00501	-0.001645	0.003006	-0.002898	0.002938
2016-07-29 04:00:00	0.030364	0.028333	0.037062	0.02536	0.017113	0.010866	0.017896
2016-07-29 05:00:00	3.009842	3.638975	3.978833	3.858593	3.322961	3.090008	3.163668
2016-07-29 06:00:00	12.492118	15.23909	17.048549	17.01982	15.678076	13.826006	14.022088
2016-07-29 07:00:00	22.081644	26.796326	30.013755	30.088031	28.131952	24.36784	24.622908
2016-07-29 08:00:00	27.238629	32.702812	36.394527	36.562435	34.306371	29.213121	29.467161
2016-07-29 09:00:00	29.306324	34.965439	38.557698	38.73535	36.306249	30.478046	30.729752
2016-07-29 10:00:00	34.767468	41.558198	45.926972	46.191978	43.269061	36.109417	36.380463
2016-07-29 11:00:00	29.934602	35.946125	39.874469	40.12686	37.567389	30.708905	30.981795
2016-07-29 12:00:00	33.865786	40.321322	44.484496	44.757847	41.935504	34.850826	35.097356
2016-07-29 13:00:00	45.131995	54.449719	60.980396	61.536454	57.987198	48.282483	48.614785
2016-07-29 14:00:00	86.838649	108.789156	123.806758	126.876078	119.924224	105.549069	105.81908
2016-07-29 15:00:00	66.27238	83.077413	95.559664	97.610687	92.080304	80.141193	81.362704
2016-07-29 16:00:00	46.567612	58.714393	68.115806	69.798349	65.680398	57.955623	59.334764
2016-07-29 17:00:00	26.62964	34.231817	40.958953	42.096798	40.029146	37.364157	38.613123
2016-07-29 18:00:00	10.785512	13.970608	16.836248	17.077487	15.346332	14.726315	15.491919
2016-07-29 19:00:00	0.869445	1.087058	1.214745	1.131858	0.84246	0.830376	0.869705
2016-07-29 20:00:00	8.78E-4	-0.006566	0.005689	-0.001529	0.002901	-0.001996	0.003001
2016-07-29 21:00:00	8.01E-4	-0.005991	0.005905	-0.002432	3.39E-4	-0.00111	0.00267
2016-07-29 22:00:00	0.001195	-0.007359	0.005504	-0.002392	0.002402	-0.001478	7.41E-4
2016-07-29 23:00:00	0.001004	-0.007514	0.005448	-0.002984	0.001082	-7.36E-4	1.09E-4
2016-07-30 00:00:00	0.001581	-0.006697	0.005477	-0.002685	0.002042	-0.001706	8.79E-4
2016-07-30 01:00:00	0.001499	-0.006578	0.005448	-0.002992	0.001682	-0.001856	9.54E-4
2016-07-30 02:00:00	0.001094	-0.006244	0.00424	-0.002247	0.001671	-0.002292	9.24E-4
2016-07-30 03:00:00	0.001002	-0.005982	0.005252	-0.001732	0.001827	-0.001597	0.00212
2016-07-30 04:00:00	0.039179	0.039806	0.05425	0.041584	0.032928	0.046222	0.053216
2016-07-30 05:00:00	6.22986	8.054746	10.160407	10.54624	11.000319	13.873991	12.964612
2016-07-30 06:00:00	24.606628	32.244744	39.38239	41.002913	39.201999	37.836235	38.158777
2016-07-30 07:00:00	46.976385	60.255736	70.827861	72.874435	68.930185	62.537851	62.987653
2016-07-30 08:00:00	60.052288	74.801527	84.848187	86.58539	80.820172	70.539159	70.859002
2016-07-30 09:00:00	77.093	95.734212	108.314857	110.899806	103.881571	90.088532	90.470215
2016-07-30 10:00:00	88.156017	108.873238	122.381392	125.442584	117.659894	101.935207	101.855085
2016-07-30 11:00:00	94.118087	116.267761	130.554056	134.147485	125.827578	108.17189	108.68404
2016-07-30 12:00:00	91.691462	112.910188	126.67646	130.196373	121.985481	104.773349	105.28509
2016-07-30 13:00:00	56.641733	68.268788	75.464935	77.029702	71.516583	60.113933	60.402907
2016-07-30 14:00:00	92.218082	113.011071	133.098303	135.943304	128.889282	110.9374	111.972963
2016-07-30 15:00:00	77.08922	96.271125	111.438265	114.068192	106.928754	92.350926	93.568297
2016-07-30 16:00:00	49.43002	62.214611	72.097345	73.844065	68.973878	60.022985	61.296592
2016-07-30 17:00:00	23.522588	29.45897	33.889088	34.409295	31.644501	27.782156	28.685207
2016-07-30 18:00:00	6.808397	7.825204	8.066913	7.762204	6.463385	5.268807	5.409859
2016-07-30 19:00:00	0.539596	0.64078	0.674213	0.613454	0.462177	0.541326	0.57478
2016-07-30 20:00:00	0.001427	-0.005396	0.005332	-0.001619	0.00255	-0.003058	0.00489
2016-07-30 21:00:00	0.001953	-0.006468	0.005143	-0.001484	0.002279	-0.002269	0.0031
2016-07-30 22:00:00	7.79E-4	-0.006866	0.005245	-0.002582	0.001893	-0.001132	0.001501
2016-07-30 23:00:00	0.001812	-0.007217	0.005306	-0.002367	0.002618	-0.001377	8.93E-4
2016-07-31 00:00:00	-9.8E-5	-0.007249	0.005079	-0.002566	0.002281	-0.001539	4.76E-4
2016-07-31 01:00:00	0.001805	-0.007738	0.004611	-0.002132	0.002383	-0.001809	4.58E-4
2016-07-31 02:00:00	0.002095	-0.007429	0.004684	-0.002569	1.822693	-1.678345	1.706043
2016-07-31 03:00:00	-1.51E-4	-0.006914	0.005566	-0.001948	0.001158	-0.001558	0.001364
2016-07-31 04:00:00	0.025465	0.021078	0.032313	0.020979	0.016524	0.019774	0.024221
2016-07-31 05:00:00	4.727243	5.845857	6.657246	6.541731	5.783353	5.644959	5.71518
2016-07-31 06:00:00	9.767101	11.947274	13.566852	13.557293	12.634518	11.085182	11.19219
2016-07-31 07:00:00	16.418462	19.770963	22.081272	22.11009	20.734329	17.693095	17.847605
2016-07-31 08:00:00	11.59227	13.774164	15.210758	15.121664	14.157771	11.634785	11.763253
2016-07-31 09:00:00	16.736198	19.801565	21.75984	21.737752	20.413986	16.790445	16.969889
2016-07-31 10:00:00	31.052707	36.960677	40.777305	40.888044	38.485824	31.812463	32.074323
2016-07-31 11:00:00	48.544912	58.268773	64.348366	64.756872	60.685046	50.599373	50.995328
2016-07-31 12:00:00	27.77982	32.929961	36.200217	36.22107	33.92044	27.793307	28.130883
2016-07-31 13:00:00	46.253581	55.379743	61.148656	61.642809	57.687886	48.031058	48.430433
2016-07-31 14:00:00	31.285423	37.362057	41.255197	41.461033	38.724124	31.91899	32.26171
2016-07-31 15:00:00	35.275639	42.693162	47.638908	48.106823	44.946706	37.829386	38.132353
2016-07-31 16:00:00	8.120989	9.629752	10.6135	10.576322	9.864815	8.052247	8.15854
2016-07-31 17:00:00	15.46549	18.330727	19.897351	19.804234	17.905656	15.16827	15.354341
2016-07-31 18:00:00	2.815551	3.086199	3.034035	2.86614	2.354418	1.809751	1.828493
2016-07-31 19:00:00	0.351904	0.411884	0.432989	0.385226	0.282961	0.343359	0.36729
2016-07-31 20:00:00	7.51E-4	-0.006317	0.005243	-0.003086	0.001508	-0.001862	0.00242
2016-07-31 21:00:00	0.001161	-0.007503	0.005232	-0.00238	0.002146	-0.001469	0.001219
2016-07-31 22:00:00	0.001468	-0.006882	0.005263	-0.002916	0.001399	-0.001303	0.001142
2016-07-31 23:00:00	0.001297	-0.007326	0.005215	-0.002256	0.00113	-5.62E-4	6.98E-4
2016-08-01 00:00:00	9.43E-4	-0.006846	0.005275	-0.002228	0.001925	-0.001547	5.58E-4
2016-08-01 01:00:00	8.32E-4	-0.006713	0.00481	-0.003252	0.001478	-9.33E-4	0.001127
2016-08-01 02:00:00	7.35E-4	-0.005988	0.005316	-0.00348	0.001445	-0.001629	0.001328
2016-08-01 03:00:00	8.37E-4	-0.006987	0.005281	-0.002727	0.0021	-0.001459	0.001686
2016-08-01 04:00:00	0.017636	0.01209	0.02234	0.011569	0.00879	0.006738	0.009507
2016-08-01 05:00:00	2.301938	2.748579	2.940046	2.827208	2.377238	2.177182	2.228946
2016-08-01 06:00:00	8.876359	10.667808	11.615482	11.48368	10.402154	8.941728	9.119047
2016-08-01 07:00:00	21.891724	26.600535	29.598362	29.783369	27.738873	23.873197	24.127028
2016-08-01 08:00:00	23.780011	28.396238	31.398056	31.439783	29.305601	24.509803	24.749407
2016-08-01 09:00:00	34.528619	41.199359	45.402774	45.573788	42.52061	35.461909	35.784635
2016-08-01 10:00:00	33.017255	39.538635	43.741783	44.125814	41.225799	34.068641	34.39141
2016-08-01 11:00:00	37.658979	45.033703	49.76789	50.205958	46.881342	38.818754	39.190836
2016-08-01 12:00:00	61.578758	74.551802	83.004238	84.048613	78.595251	65.822843	66.379714
2016-08-01 13:00:00	27.497276	32.747233	36.027995	36.22159	33.716115	27.729579	28.017852
2016-08-01 14:00:00	22.874125	27.227922	29.929388	30.045877	27.953295	23.047642	23.287556
2016-08-01 15:00:00	14.485005	17.110587	18.667922	18.745289	17.362115	14.360436	14.503032
2016-08-01 16:00:00	17.150942	20.727933	22.813037	22.753117	21.003295	17.706397	18.018391
2016-08-01 17:00:00	8.969965	10.777777	11.753878	11.640807	10.561463	9.009123	9.176879
2016-08-01 18:00:00	4.684439	5.687238	6.242216	6.114707	5.36357	4.791987	4.923102
2016-08-01 19:00:00	0.375251	0.451071	0.482739	0.426372	0.293717	0.276025	0.290042
2016-08-01 20:00:00	0.001187	-0.00748	0.005483	-0.002125	0.00172	-9.21E-4	7.78E-4
2016-08-01 21:00:00	0.001656	-0.007025	0.005422	-0.003031	0.002062	-0.001131	8.99E-4
2016-08-01 22:00:00	0.001514	-0.008186	0.005583	-0.002086	0.001121	-6.2E-4	-6.0E-6
2016-08-01 23:00:00	0.001302	-0.007806	0.004793	-0.002902	0.001764	-9.09E-4	-1.53E-4
2016-08-02 00:00:00	5.25E-4	-0.008322	0.005277	-0.002736	0.001644	-8.18E-4	-1.86E-4
2016-08-02 01:00:00	0.002217	-0.008396	0.005058	-0.002717	0.001484	-6.14E-4	0.00109
2016-08-02 02:00:00	0.001298	-0.008784	0.005039	-0.003199	0.001301	-9.12E-4	2.55E-4
2016-08-02 03:00:00	6.96E-4	-0.007788	0.005152	-0.002781	0.00237	-0.001154	1.24E-4
2016-08-02 04:00:00	0.018555	0.012335	0.024616	0.011962	0.009067	0.008564	0.00922
2016-08-02 05:00:00	4.523218	5.442912	5.690386	5.38431	4.335294	3.796776	3.989983
2016-08-02 06:00:00	16.735508	20.494132	22.496908	22.271332	19.914637	17.162478	17.713545
2016-08-02 07:00:00	45.210598	59.859325	73.078756	75.622458	72.656276	69.494176	70.792995
2016-08-02 08:00:00	22.597746	26.740218	30.369024	30.109689	29.914975	23.08502	22.782608
2016-08-02 09:00:00	81.515377	101.910683	115.763156	118.588428	111.091283	97.557313	98.055726
2016-08-02 10:00:00	94.502627	117.174707	132.073211	135.068388	126.396407	110.329676	110.286837
